,roomTempC,pulseVoltage,numTxCycles,numTxElements,txFrequencyHz,elevAperIndex,isTxAperModulationEn,pulseRepetRate,scanRange,probePitchCm,probeRadiusCm,probeElevAperCm0,probeNumElements,probeElevFocusRangCm,volt2,temperatureC,normal_Temp,volt_norm,probeDescription_Convex,probeDescription_Linear,probeDescription_Phase,txpgWaveformStyle_0,txpgWaveformStyle_1,txpgWaveformStyle_2,txpgWaveformStyle_3,txpgWaveformStyle_4,probeId_10136142,probeId_10136143,probeId_11014154,probeId_11014543,probeId_11014552,probeId_112,probeId_11268276,probeId_11268277,probeId_11268278,probeId_11268279,probeId_11268679,probeId_11284920,probeId_11284921,probeId_11284922,probeId_11284923,probeId_11284924,probeId_11319682,probeId_11319697,probeId_11361589,probeId_11370778,probeId_11370949,probeId_11503481,probeId_11503732,probeId_11575443,probeId_11575444,probeId_11575446,probeId_11711157,probeId_11712408,probeId_128,probeId_140,probeId_142,probeId_143,probeId_146,probeId_147,probeId_148,probeId_149,probeId_1490,probeId_150,probeId_151,probeId_154,probeId_157,probeId_162,probeId_167,probeId_187,probeId_231,probeId_244,probeId_554,probeId_656
2861,22.5,39.0,4.0,128,2500000.0,0,1,641.6799926757812,0.29995399713516235,0.044599998742341995,4.603000164031982,1.2000000476837158,128.0,5.5,1521.0,28.399999618530273,11.064705126656417,0.007274625329820129,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2865,22.399999618530273,39.0,4.0,6,2500000.0,0,0,2323.419921875,0.29995399713516235,0.044599998742341995,4.603000164031982,1.2000000476837158,128.0,5.5,1521.0,28.700000762939453,3.088120284750179,0.0020303223436884807,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2869,22.399999618530273,39.0,4.0,15,2500000.0,0,0,1638.27001953125,0.29995399713516235,0.044599998742341995,4.603000164031982,1.2000000476837158,128.0,5.5,1521.0,30.399999618530273,4.639039849369348,0.0030499933263440815,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2873,22.700000762939453,39.0,4.0,30,2500000.0,0,0,1284.68994140625,0.29995399713516235,0.044599998742341995,4.603000164031982,1.2000000476837158,128.0,5.5,1521.0,31.100000381469727,6.052044033953239,0.003978990160390032,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2877,22.799999237060547,39.0,4.0,44,2500000.0,0,0,931.4500122070312,0.29995399713516235,0.044599998742341995,4.603000164031982,1.2000000476837158,128.0,5.5,1521.0,29.799999237060547,7.998281938515067,0.005258568006913259,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2881,22.700000762939453,39.0,4.0,59,2500000.0,0,0,641.6799926757812,0.29995399713516235,0.044599998742341995,4.603000164031982,1.2000000476837158,128.0,5.5,1521.0,28.299999237060547,11.025744748192405,0.0072490103538411605,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2885,21.899999618530273,8.699999809265137,1.5,128,3333300.0,0,0,30000.0,0.0,0.044599998742341995,4.603000164031982,1.2000000476837158,128.0,5.5,75.68999668121342,26.700000762939453,0.5933333502875434,0.007838992948916476,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2895,22.399999618530273,8.699999809265137,1.5,128,3076900.0,0,0,30000.0,0.0,0.044599998742341995,4.603000164031982,1.2000000476837158,128.0,5.5,75.68999668121342,27.399999618530273,0.6088888804117839,0.008044509276123575,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2905,22.899999618530273,10.869999885559082,2.0,96,3076900.0,0,1,30000.0,0.0,0.021199999377131462,1.4800000190734863,0.5,128.0,1.899999976158142,118.15689751205446,28.5,0.475,0.004020078471944815,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2910,22.799999237060547,10.869999885559082,2.0,96,3636400.0,0,1,30000.0,0.0,0.021199999377131462,1.4800000190734863,0.5,128.0,1.899999976158142,118.15689751205446,29.299999237060547,0.48833332061767576,0.004132922672312513,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2915,22.700000762939453,10.869999885559082,1.5,96,4000000.0,0,1,30000.0,0.0,0.021199999377131462,1.4800000190734863,0.5,128.0,1.899999976158142,118.15689751205446,27.799999237060547,0.6177777608235677,0.005228452793122311,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2920,23.100000381469727,57.709999084472656,4.0,13,4000000.0,0,1,959.3200073242188,0.14238299429416656,0.021199999377131462,1.4800000190734863,0.5,128.0,1.899999976158142,3330.443994329835,29.200000762939453,7.609556910103827,0.0022848475828025606,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2924,23.200000762939453,57.709999084472656,4.0,32,4000000.0,0,1,959.3200073242188,0.14238299429416656,0.021199999377131462,1.4800000190734863,0.5,128.0,1.899999976158142,3330.443994329835,36.29999923706055,9.459825438830949,0.002840409703612053,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2928,23.200000762939453,57.709999084472656,4.0,64,4000000.0,0,1,959.3200073242188,0.14238299429416656,0.021199999377131462,1.4800000190734863,0.5,128.0,1.899999976158142,3330.443994329835,42.599998474121094,11.101613160592535,0.0033333733218433676,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2932,22.799999237060547,57.709999084472656,4.0,96,4000000.0,0,1,950.5700073242188,0.14238299429416656,0.021199999377131462,1.4800000190734863,0.5,128.0,1.899999976158142,3330.443994329835,46.5,12.229504308392265,0.003672034218024175,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2936,22.700000762939453,57.709999084472656,4.0,128,4000000.0,0,1,653.77001953125,0.14238299429416656,0.021199999377131462,1.4800000190734863,0.5,128.0,1.899999976158142,3330.443994329835,41.099998474121094,15.716535343571428,0.004719051084578881,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2940,23.200000762939453,8.630000114440918,4.0,72,1538500.0,0,0,22292.80078125,0.0,0.023000000044703484,0.0,1.350000023841858,96.0,7.0,74.47690197525026,38.400001525878906,0.43063231379809763,0.0057820921974064245,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2960,23.5,8.630000114440918,1.5,72,1538500.0,0,0,30000.0,0.0,0.023000000044703484,0.0,1.350000023841858,96.0,7.0,74.47690197525026,30.100000381469727,0.6688888973659939,0.008981158985214977,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2965,23.600000381469727,8.930000305175781,1.5,72,1666700.0,0,0,30000.0,0.0,0.023000000044703484,0.0,1.350000023841858,96.0,7.0,79.74490545043955,30.899999618530273,0.6866666581895616,0.008610790298275748,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2975,23.399999618530273,9.069999694824219,1.5,72,2000000.0,0,0,30000.0,0.0,0.023000000044703484,0.0,1.350000023841858,96.0,7.0,82.26489446411142,31.299999237060547,0.6955555386013454,0.00845507118355067,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3030,23.5,10.869999885559082,2.0,80,4705900.0,0,0,19285.80078125,0.0,0.021199999377131462,1.4800000190734863,0.5,128.0,1.899999976158142,118.15689751205446,32.5,0.8425888136207722,0.0071311013691334494,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3035,23.200000762939453,10.869999885559082,2.0,80,5000000.0,0,0,19785.30078125,0.0,0.021199999377131462,1.4800000190734863,0.5,128.0,1.899999976158142,118.15689751205446,33.20000076293945,0.8390067234763042,0.007100784982871678,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
